id,data,siglaOrgao,aprovacao
2222168-2,2019-10-01,PEC02419,1
2221900-2,2019-10-01,PL351515,1
944301-24,2019-10-01,PL351515,1
2221897-2,2019-10-01,PL351515,1
2211838-11,2019-10-01,CMO,1
2141628-89,2019-10-01,CCJC,0
2220488-3,2019-10-01,PL326719,1
2221441-5,2019-10-01,CMO,1
2221511-2,2019-09-25,SUBRARA,1
2218458-3,2019-09-25,SUBRARA,1
2181770-42,2019-09-26,CCJC,1
2182474-48,2019-09-26,CCJC,1
817930-58,2019-09-26,CCJC,1
2190768-39,2019-09-26,CCJC,1
2074401-53,2019-09-26,CCJC,1
573608-56,2019-09-26,CCJC,1
560156-53,2019-09-26,CCJC,1
2149871-34,2019-09-26,CCJC,1
2204611-31,2019-09-26,CCJC,1
2204718-19,2019-09-26,CCJC,1
2189672-21,2019-09-26,CCJC,1
2187832-19,2019-09-26,CCJC,1
2204694-34,2019-09-26,CCJC,1
2198654-35,2019-09-26,CCJC,1
2198649-35,2019-09-26,CCJC,1
2196009-34,2019-09-26,CCJC,1
2187831-36,2019-09-26,CCJC,1
2184475-39,2019-09-26,CCJC,1
2117693-75,2019-09-26,CCJC,1
2081652-87,2019-09-26,CCJC,1
1539833-75,2019-09-26,CCJC,1
534072-92,2019-09-26,CCJC,1
531819-79,2019-09-26,CCJC,1
490263-734,2019-09-25,PL804510,1
490263-733,2019-09-25,PL804510,1
490263-732,2019-09-25,PL804510,1
490263-731,2019-09-25,PL804510,1
490263-730,2019-09-25,PL804510,1
490263-729,2019-09-25,PL804510,1
490263-728,2019-09-25,PL804510,1
490263-727,2019-09-25,PL804510,1
490263-726,2019-09-25,PL804510,1
490263-725,2019-09-25,PL804510,1
490263-724,2019-09-25,PL804510,1
490263-723,2019-09-25,PL804510,1
490263-722,2019-09-25,PL804510,1
490263-721,2019-09-25,PL804510,1
490263-720,2019-09-25,PL804510,1
490263-719,2019-09-25,PL804510,1
490263-718,2019-09-25,PL804510,1
2194874-64,2019-09-25,MESA,1
125811-220,2019-09-25,MESA,1
2123648-64,2019-09-25,CINDRA,1
2221314-2,2019-09-25,PL10887,1
2220456-3,2019-09-25,PL10887,1
2220149-3,2019-09-25,PL10887,1
2219820-3,2019-09-25,PL10887,1
2219609-3,2019-09-25,PL10887,1
2208200-46,2019-09-25,PLEN,1
2208200-45,2019-09-25,PLEN,
2208200-43,2019-09-25,PLEN,
2208200-41,2019-09-25,PLEN,
2208200-39,2019-09-25,PLEN,1
2208200-37,2019-09-25,PLEN,1
2190190-69,2019-09-25,PLEN,1
2190190-68,2019-09-25,PLEN,
2190190-64,2019-09-25,PLEN,0
2208822-31,2019-09-25,CCTCI,1
2190190-61,2019-09-25,PLEN,0
2190190-58,2019-09-25,PLEN,1
2190190-56,2019-09-25,PLEN,1
2190190-54,2019-09-25,PLEN,0
2209663-21,2019-09-25,CINDRA,1
2205607-21,2019-09-25,CINDRA,1
2191966-26,2019-09-25,CINDRA,1
2178232-35,2019-09-25,CINDRA,1
2190190-49,2019-09-25,PLEN,0
2160432-31,2019-09-25,CINDRA,0
2190190-46,2019-09-25,PLEN,0
2221535-2,2019-09-25,PL230315,1
2220513-3,2019-09-25,PL230315,1
860916-96,2019-09-25,CCJC,1
2110038-45,2019-09-25,CCJC,1
2217766-5,2019-09-25,CCTCI,1
2221642-2,2019-09-25,CLP,1
2221632-2,2019-09-25,CLP,1
2221631-2,2019-09-25,CLP,1
2221426-3,2019-09-25,CLP,1
2221430-2,2019-09-25,PL804510,1
2221542-2,2019-09-25,CLP,1
2221363-2,2019-09-25,CLP,1
2221429-2,2019-09-25,PL804510,1
2220762-2,2019-09-25,PL804510,1
2220761-2,2019-09-25,PL804510,1
2220760-2,2019-09-25,PL804510,1
2220595-3,2019-09-25,PL804510,1
2219606-4,2019-09-25,PL804510,1
2219028-4,2019-09-25,PL804510,1
2219009-4,2019-09-25,PL804510,1
2218774-4,2019-09-25,PL804510,1
2217847-4,2019-09-25,PL804510,1
2217667-4,2019-09-25,PL804510,1
545136-70,2019-09-25,CCJC,1
2217241-4,2019-09-25,PL804510,1
2217230-4,2019-09-25,PL804510,1
2152161-79,2019-09-25,CCTCI,1
513096-101,2019-09-25,CCTCI,1
2221436-4,2019-09-25,CSPCCO,1
2196339-25,2019-09-25,CTUR,1
2082421-55,2019-09-25,CCTCI,1
2166864-39,2019-09-25,CSPCCO,1
2221558-2,2019-09-25,CTUR,1
2220943-2,2019-09-25,CTUR,1
2190418-32,2019-09-25,CMULHER,1
2221602-4,2019-09-25,CCTCI,1
2221589-4,2019-09-25,CSPCCO,1
2221600-4,2019-09-25,CCTCI,1
18831-75,2019-09-25,CCJC,1
2221436-3,2019-09-25,CSPCCO,1
2221181-2,2019-09-25,CSPCCO,1
2220636-4,2019-09-25,CSPCCO,1
2210613-22,2019-09-25,CPD,1
2220664-3,2019-09-25,CMULHER,1
2218492-5,2019-09-25,CCTCI,1
593978-80,2019-09-25,CESPO,1
2218397-5,2019-09-25,CCTCI,1
472902-99,2019-09-25,CE,1
2199978-26,2019-09-25,CESPO,1
2218168-5,2019-09-25,CCTCI,1
2217943-5,2019-09-25,CCTCI,1
2221654-2,2019-09-25,CPD,1
2221639-2,2019-09-25,CPD,1
2221627-2,2019-09-25,CPD,1
2221647-2,2019-09-25,CIDOSO,1
2221424-2,2019-09-25,CIDOSO,1
2221422-2,2019-09-25,CIDOSO,1
2221464-2,2019-09-25,CTASP,1
2221460-2,2019-09-25,CTASP,1
2221453-2,2019-09-25,CTASP,1
2221202-2,2019-09-25,CTASP,1
2220771-2,2019-09-25,CTASP,1
2220383-3,2019-09-25,CTASP,1
2220382-3,2019-09-25,CTASP,1
2220381-3,2019-09-25,CTASP,1
2220178-3,2019-09-25,CTASP,1
2220168-3,2019-09-25,CTASP,1
2219837-3,2019-09-25,CTASP,1
2219442-3,2019-09-25,CTASP,1
2219403-4,2019-09-25,CTASP,1
2198855-35,2019-09-25,CSSF,1
2196866-27,2019-09-25,CSSF,1
2198334-23,2019-09-25,CMADS,1
2193952-23,2019-09-25,CMADS,1
2193043-37,2019-09-25,CMADS,1
2190060-30,2019-09-25,CMADS,1
2187869-32,2019-09-25,CMADS,1
2187314-40,2019-09-25,CMADS,1
2152664-43,2019-09-25,CMADS,1
2120269-34,2019-09-25,CMADS,1
996938-50,2019-09-25,CMADS,1
2172581-38,2019-09-25,CSSF,1
1570608-65,2019-09-25,CCJC,1
2168477-34,2019-09-25,CCTCI,1
2193499-26,2019-09-25,CREDN,1
2189997-32,2019-09-25,CREDN,1
2164336-36,2019-09-25,CREDN,1
2219807-2,2019-09-25,CREDN,1
2204230-23,2019-09-25,CSSF,1
2221643-2,2019-09-25,CINDRA,1
2221669-2,2019-09-25,CE,1
2221630-2,2019-09-25,CINDRA,1
2221628-2,2019-09-25,CINDRA,1
2144040-76,2019-09-25,CSSF,1
2221621-2,2019-09-25,CSSF,1
2221560-2,2019-09-25,CSSF,1
2221469-2,2019-09-25,CSSF,1
2221011-2,2019-09-25,CSSF,1
2220968-2,2019-09-25,CSSF,1
2220930-3,2019-09-25,CSSF,1
2220928-2,2019-09-25,CSSF,1
2220845-2,2019-09-25,CSSF,1
2220807-2,2019-09-25,CSSF,1
2220622-2,2019-09-25,CSSF,1
2220628-2,2019-09-25,CE,1
2218181-3,2019-09-25,CE,1
2219490-5,2019-09-25,CCTCI,1
1700456-37,2019-09-25,CFT,1
2221479-2,2019-09-25,CINDRA,1
2200537-33,2019-09-25,CFT,1
2219489-5,2019-09-25,CCTCI,1
2221681-2,2019-09-25,CE,1
2200779-27,2019-09-25,CFT,1
2158532-35,2019-09-25,CFT,1
2219104-4,2019-09-25,CCTCI,1
2218806-4,2019-09-25,CCTCI,1
2195906-34,2019-09-25,CDEICS,1
2191112-26,2019-09-25,CDEICS,1
2221463-2,2019-09-25,CINDRA,1
2218054-4,2019-09-25,CCTCI,1
2218055-4,2019-09-25,CCTCI,1
2217944-5,2019-09-25,CCTCI,1
2221298-2,2019-09-25,CINDRA,1
2213509-8,2019-09-25,CCTCI,1
2221698-2,2019-09-25,CME,1
2147243-34,2019-09-25,CCJC,1
2192431-26,2019-09-25,CDEICS,1
2137811-90,2019-09-25,CCJC,1
2220733-2,2019-09-25,CME,1
2220732-2,2019-09-25,CME,1
2147461-41,2019-09-25,CCJC,1
2221287-2,2019-09-25,CINDRA,1
2221594-2,2019-09-25,CDEICS,1
2220913-2,2019-09-25,CINDRA,1
2211971-22,2019-09-25,CME,1
2221615-3,2019-09-25,CDU,1
2190151-31,2019-09-25,CDEICS,1
2221409-2,2019-09-25,CDU,1
2198856-24,2019-09-25,CDEICS,1
996550-43,2019-09-25,CFFC,1
2220707-2,2019-09-25,CFFC,1
2219487-2,2019-09-25,CFFC,1
2220731-2,2019-09-24,PL351515,1
2220453-2,2019-09-24,PL351515,1
2221486-2,2019-09-24,PEC02419,1
2221484-2,2019-09-24,PEC02419,1
2221483-3,2019-09-24,PEC02419,1
2221481-3,2019-09-24,PEC02419,1
2221480-3,2019-09-24,PEC02419,1
2220858-2,2019-09-24,PEC02419,1
944307-65,2019-09-24,CCJC,1
2170827-8,2019-09-24,CMO,1
2168793-8,2019-09-24,CMO,1
2165096-8,2019-09-24,CMO,1
2150641-10,2019-09-24,CMO,1
2221416-2,2019-09-24,PL326119,1
2220817-2,2019-09-24,PL326119,1
2220630-2,2019-09-24,PL326119,1
2140172-16,2019-09-24,CMO,1
2217161-14,2019-09-24,CMO,1
2190551-28,2019-09-19,CCJC,1
2192510-41,2019-09-19,CCJC,1
2082738-48,2019-09-19,CCJC,1
2078964-74,2019-09-19,CCJC,1
604590-63,2019-09-19,CCJC,1
543765-62,2019-09-19,CCJC,1
477547-114,2019-09-19,CCJC,1
505773-64,2019-09-19,CCJC,1
2219492-2,2019-09-19,CCJC,1
2155154-38,2019-09-19,CCJC,1
2219153-3,2019-09-19,CCJC,1
2154136-47,2019-09-19,CCJC,1
366350-89,2019-09-19,CCJC,1
2204731-19,2019-09-19,CCJC,1
2204730-19,2019-09-19,CCJC,1
2204701-19,2019-09-19,CCJC,1
2204692-19,2019-09-19,CCJC,1
2203653-31,2019-09-19,CCJC,1
2187937-32,2019-09-19,CCJC,1
2175738-25,2019-09-19,CCJC,1
2205860-33,2019-09-19,CCJC,1
2205859-33,2019-09-19,CCJC,1
2205851-33,2019-09-19,CCJC,1
2205849-33,2019-09-19,CCJC,1
2205846-33,2019-09-19,CCJC,1
2205841-33,2019-09-19,CCJC,1
2205338-34,2019-09-19,CCJC,1
2204703-34,2019-09-19,CCJC,1
2168710-76,2019-09-19,CCJC,1
2162425-47,2019-09-19,CCJC,1
2139072-54,2019-09-19,CCJC,1
2134301-61,2019-09-19,CCJC,1
2093418-72,2019-09-19,CCJC,1
2090265-57,2019-09-19,CCJC,1
1513921-70,2019-09-19,CCJC,1
1279748-55,2019-09-19,CCJC,1
1191094-122,2019-09-19,CCJC,1
611301-137,2019-09-19,CCJC,1
581891-62,2019-09-19,CCJC,1
2187087-200,2019-09-18,PLEN,1
2187087-198,2019-09-18,PLEN,1
2187087-196,2019-09-18,PLEN,
2187087-194,2019-09-18,PLEN,
2187087-192,2019-09-18,PLEN,
2187087-189,2019-09-18,PLEN,
2187087-185,2019-09-18,PLEN,
2187087-182,2019-09-18,PLEN,
2187087-179,2019-09-18,PLEN,
2187087-176,2019-09-18,PLEN,1
2187087-174,2019-09-18,PLEN,0
2187087-172,2019-09-18,PLEN,0
2187087-169,2019-09-18,PLEN,0
2187087-162,2019-09-18,PLEN,0
2187087-155,2019-09-18,PLEN,0
2187087-144,2019-09-18,PLEN,0
2220509-2,2019-09-18,PL230315,1
2220246-2,2019-09-18,PL230315,1
2220527-2,2019-09-18,CEXBRES,1
2147717-84,2019-09-18,CSPCCO,1
2220291-3,2019-09-18,CIDOSO,1
2220124-4,2019-09-18,CFT,1
2209764-49,2019-09-18,CCJC,1
2220206-2,2019-09-18,PEC01515,1
2220471-2,2019-09-18,CSSF,1
2220711-2,2019-09-18,PEC04819,1
2220526-3,2019-09-18,CSPCCO,1
2220710-2,2019-09-18,PEC04819,1
2220167-3,2019-09-18,CSPCCO,1
2219835-3,2019-09-18,CSPCCO,1
2220618-2,2019-09-18,PEC04819,1
2211029-43,2019-09-18,CFT,1
2219391-4,2019-09-18,CSPCCO,1
2220617-2,2019-09-18,PEC04819,1
2203006-23,2019-09-18,CSPCCO,1
2220614-2,2019-09-18,PEC04819,1
2220611-2,2019-09-18,PEC04819,1
2220609-2,2019-09-18,PEC04819,1
2207729-22,2019-09-18,CSPCCO,1
2220704-2,2019-09-18,CPIBNDES,1
2220703-2,2019-09-18,CPIBNDES,1
2220702-2,2019-09-18,CPIBNDES,1
2212919-5,2019-09-18,CLP,1
1227971-45,2019-09-18,CSPCCO,1
2205095-21,2019-09-18,CPD,1
2220603-2,2019-09-18,CLP,1
2220580-2,2019-09-18,CLP,1
2220579-2,2019-09-18,CLP,1
2220560-2,2019-09-18,CLP,1
2220455-2,2019-09-18,CLP,1
2220239-2,2019-09-18,CLP,1
2220508-4,2019-09-18,CPD,1
2220602-3,2019-09-18,CTUR,1
2220262-3,2019-09-18,CPD,1
2193500-51,2019-09-18,CSPCCO,1
2220114-3,2019-09-18,CPD,1
2192645-28,2019-09-18,CSPCCO,1
2219572-3,2019-09-18,CPD,1
2219377-2,2019-09-18,CPD,1
2218722-2,2019-09-18,CPD,1
2219469-3,2019-09-18,CMULHER,1
2210735-24,2019-09-18,CCULT,1
531321-87,2019-09-18,CPD,1
2220700-3,2019-09-18,CSPCCO,1
2220526-2,2019-09-18,CSPCCO,1
2220167-2,2019-09-18,CSPCCO,1
2219835-2,2019-09-18,CSPCCO,1
2219391-3,2019-09-18,CSPCCO,1
2220626-2,2019-09-18,CESPO,1
2220113-2,2019-09-18,CESPO,1
2219077-3,2019-09-18,CESPO,1
2204308-24,2019-09-18,CCULT,1
2209764-42,2019-09-18,CCJC,0
2176877-41,2019-09-18,CCULT,1
2208086-25,2019-09-18,CCULT,1
2155243-62,2019-09-18,CCJC,1
2207726-21,2019-09-18,CCULT,1
2219806-2,2019-09-18,CREDN,1
2219477-3,2019-09-18,CREDN,1
2218776-3,2019-09-18,CREDN,1
2220593-2,2019-09-18,CCULT,1
2220261-2,2019-09-18,CCULT,1
2220210-2,2019-09-18,CCULT,1
2219608-2,2019-09-18,CCULT,1
2219090-3,2019-09-18,CCULT,1
2193467-26,2019-09-18,CINDRA,1
2179681-31,2019-09-18,CINDRA,1
2220587-2,2019-09-18,CE,1
2220585-2,2019-09-18,CE,1
2220450-2,2019-09-18,CE,1
2220278-2,2019-09-18,CE,1
796227-28,2019-09-18,CE,1
2083351-48,2019-09-18,CAPADR,1
2220181-2,2019-09-18,CE,1
2219387-2,2019-09-18,CE,1
2219290-2,2019-09-18,CE,1
2219286-2,2019-09-18,CE,1
2219237-2,2019-09-18,CE,1
2218180-2,2019-09-18,CE,1
2217666-3,2019-09-18,CE,1
2220533-2,2019-09-18,CE,1
2220451-2,2019-09-18,CE,1
2220211-2,2019-09-18,CE,1
348704-159,2019-09-18,CE,1
2218642-2,2019-09-18,CE,1
2168146-52,2019-09-18,CE,1
2191201-43,2019-09-18,CCJC,0
2199539-32,2019-09-18,CCJC,1
2209165-23,2019-09-18,CVT,1
1230326-60,2019-09-18,CVT,1
2220536-2,2019-09-18,CSSF,1
313348-165,2019-09-18,CCJC,1
2206396-21,2019-09-18,CAPADR,1
2220601-2,2019-09-18,CSSF,1
2220535-2,2019-09-18,CSSF,1
2220423-2,2019-09-18,CSSF,1
2220248-2,2019-09-18,CSSF,1
2220228-2,2019-09-18,CSSF,1
2219904-2,2019-09-18,CSSF,1
2219189-3,2019-09-18,CSSF,1
2218912-3,2019-09-18,CSSF,1
2211029-42,2019-09-18,CVT,1
2191915-32,2019-09-18,CAPADR,1
2219943-2,2019-09-18,CVT,1
2220501-2,2019-09-18,CVT,1
2083347-32,2019-09-18,CAPADR,1
2220362-2,2019-09-18,CVT,1
2076805-62,2019-09-18,CDEICS,1
2220300-2,2019-09-18,CVT,1
2168160-47,2019-09-18,CDEICS,1
2184271-39,2019-09-18,CME,1
2219855-2,2019-09-18,CVT,1
2219852-2,2019-09-18,CVT,1
2200533-23,2019-09-18,CDEICS,1
2220486-2,2019-09-18,CAPADR,1
2219379-2,2019-09-18,CVT,1
2140014-71,2019-09-18,CDEICS,1
2212117-40,2019-09-18,CCJC,1
2220169-2,2019-09-18,CAPADR,1
2219180-2,2019-09-18,CVT,1
510329-90,2019-09-18,CFT,1
2184271-37,2019-09-18,CME,0
2204611-27,2019-09-18,CFT,1
2199239-26,2019-09-18,CFT,1
2081397-83,2019-09-18,CDEICS,1
2208020-27,2019-09-18,CFT,1
2208083-21,2019-09-18,CVT,1
2081869-45,2019-09-18,CFT,1
2220209-2,2019-09-18,CVT,1
2219079-2,2019-09-18,CVT,1
2121460-56,2019-09-18,CDEICS,1
2220085-2,2019-09-18,CFT,1
2217550-3,2019-09-18,CVT,1
2163988-39,2019-09-18,CDEICS,1
2166411-48,2019-09-18,CME,1
2220265-2,2019-09-18,CME,1
2197790-24,2019-09-18,CDEICS,1
2220505-2,2019-09-18,CDU,1
2206756-20,2019-09-18,CFFC,1
592329-49,2019-09-18,CME,1
2181258-37,2019-09-18,CFFC,1
2171114-40,2019-09-18,CFFC,1
2220620-2,2019-09-18,CDEICS,1
2146396-35,2019-09-18,CFFC,1
2219654-2,2019-09-18,CAPADR,1
2220473-2,2019-09-18,CDEICS,1
2220251-2,2019-09-18,CDEICS,1
2088141-43,2019-09-18,CFFC,1
2219440-2,2019-09-18,CDEICS,1
1738725-37,2019-09-18,CDU,1
2219439-2,2019-09-18,CDEICS,1
2217530-3,2019-09-18,CFFC,1
2220557-2,2019-09-18,CME,1
2220118-2,2019-09-18,CINDRA,1
2217529-3,2019-09-18,CFFC,1
2220134-2,2019-09-18,CDU,1
16526-609,2019-09-17,PLEN,1
16526-607,2019-09-17,PLEN,1
16526-605,2019-09-17,PLEN,
16526-602,2019-09-17,PLEN,
16526-599,2019-09-17,PLEN,
16526-596,2019-09-17,PLEN,
2213374-19,2019-09-17,CMO,1
16526-591,2019-09-17,PLEN,0
2219905-7,2019-09-17,PLEN,0
2220477-2,2019-09-17,CEXBRES,1
2219900-2,2019-09-17,CEXBRES,1
2219898-2,2019-09-17,CEXBRES,1
2219405-2,2019-09-17,CEXBRES,1
2219800-2,2019-09-17,CEENERGI,1
2219448-2,2019-09-17,CEENERGI,1
2220184-4,2019-09-17,CMO,0
2220273-2,2019-09-17,PL351515,1
2219781-2,2019-09-17,PL351515,1
2220183-4,2019-09-17,CMO,1
2220384-2,2019-09-17,CPIBNDES,1
2087292-43,2019-09-17,CCJC,1
2216672-13,2019-09-17,CMO,1
2220303-2,2019-09-17,PL326119,1
490263-693,2019-09-17,PL804510,1
490263-691,2019-09-17,PL804510,1
490263-689,2019-09-17,PL804510,1
490263-687,2019-09-17,PL804510,1
490263-685,2019-09-17,PL804510,1
490263-684,2019-09-17,PL804510,1
490263-682,2019-09-17,PL804510,1
490263-680,2019-09-17,PL804510,1
2123680-79,2019-09-17,MESA,1
2209381-54,2019-09-16,MESA,1
2209381-53,2019-09-16,MESA,1
1299716-54,2019-09-12,PLEN,1
2195661-35,2019-09-12,PLEN,1
2195661-33,2019-09-12,PLEN,1
2176349-44,2019-09-12,PLEN,1
2176349-42,2019-09-12,PLEN,1
2126115-40,2019-09-12,PLEN,1
2126115-38,2019-09-12,PLEN,1
2189828-51,2019-09-12,PLEN,1
2189828-49,2019-09-12,PLEN,1
2182833-62,2019-09-12,PLEN,1
2182833-60,2019-09-12,PLEN,1
2148375-52,2019-09-12,PLEN,1
2148375-50,2019-09-12,PLEN,1
1299716-52,2019-09-12,PLEN,1
20050-248,2019-09-12,PLEN,1
2219225-28,2019-09-12,PLEN,1
2219225-26,2019-09-12,PLEN,1
20050-245,2019-09-12,PLEN,0
20050-243,2019-09-12,PLEN,1
2151691-114,2019-09-12,PLEN,1
2151691-112,2019-09-12,PLEN,1
2057848-150,2019-09-12,PLEN,1
2057848-148,2019-09-12,PLEN,1
2219407-7,2019-09-12,PLEN,1
2193767-53,2019-09-11,CTASP,1
16526-585,2019-09-11,PLEN,
16526-582,2019-09-11,PLEN,1
16526-580,2019-09-11,PLEN,0
16526-576,2019-09-11,PLEN,
16526-572,2019-09-11,PLEN,0
16526-568,2019-09-11,PLEN,
16526-565,2019-09-11,PLEN,0
16526-562,2019-09-11,PLEN,0
16526-559,2019-09-11,PLEN,1
16526-556,2019-09-11,PLEN,
2219029-5,2019-09-11,CSPCCO,1
2219025-3,2019-09-11,CSPCCO,1
16526-552,2019-09-11,PLEN,1
2219024-3,2019-09-11,CSPCCO,1
2210103-15,2019-09-11,GTPENAL,1
2218312-5,2019-09-11,CSPCCO,1
2218366-5,2019-09-11,CSPCCO,1
16526-549,2019-09-11,PLEN,
16526-547,2019-09-11,PLEN,
16526-545,2019-09-11,PLEN,0
16526-543,2019-09-11,PLEN,0
2218514-4,2019-09-11,PL164519,1
2218699-4,2019-09-11,PL164519,1
2217810-5,2019-09-11,PL164519,1
2217314-5,2019-09-11,PL164519,1
2217301-5,2019-09-11,PL164519,1
2217218-5,2019-09-11,PL164519,1
2217181-5,2019-09-11,PL164519,1
2217726-2,2019-09-11,CREDN,0
2217267-2,2019-09-11,CREDN,1
2214629-3,2019-09-11,CREDN,0
2219170-2,2019-09-11,PL230315,1
2219376-2,2019-09-11,CEXOBRAS,1
2219570-2,2019-09-11,CEXOBRAS,1
2219568-2,2019-09-11,CEXOBRAS,1
2219560-2,2019-09-11,CEXOBRAS,1
2219451-2,2019-09-11,CEXOBRAS,1
2219450-2,2019-09-11,CEXOBRAS,1
2219289-2,2019-09-11,CEXOBRAS,1
2219168-2,2019-09-11,PL230315,1
2219288-2,2019-09-11,CEXOBRAS,1
2218767-2,2019-09-11,PL230315,1
2218760-2,2019-09-11,PL230315,1
2219344-3,2019-09-11,CTUR,1
2171933-48,2019-09-11,CMULHER,1
2219465-3,2019-09-11,CLP,1
2219243-2,2019-09-11,CLP,1
2219242-2,2019-09-11,CLP,1
2218973-2,2019-09-11,CLP,1
2190704-35,2019-09-11,CSPCCO,1
2190704-34,2019-09-11,CSPCCO,1
2196477-24,2019-09-11,CSPCCO,1
2196477-22,2019-09-11,CSPCCO,1
2200847-26,2019-09-11,CSPCCO,1
2219373-2,2019-09-11,CPIBNDES,1
2200847-23,2019-09-11,CSPCCO,1
2219521-3,2019-09-11,CESPO,1
2190715-35,2019-09-11,CIDOSO,1
2219437-2,2019-09-11,CIDOSO,1
2218157-3,2019-09-11,CTASP,1
2219388-2,2019-09-11,PL10887,1
2219386-2,2019-09-11,PL10887,1
2219375-2,2019-09-11,PL10887,1
2219022-2,2019-09-11,PL10887,1
2218667-2,2019-09-11,PL10887,1
2218666-2,2019-09-11,PL10887,1
2218653-2,2019-09-11,PL10887,1
2218618-2,2019-09-11,PL10887,1
2218615-2,2019-09-11,PL10887,1
2198500-30,2019-09-11,CAPADR,1
2209430-23,2019-09-11,CFT,1
2168603-56,2019-09-11,CFT,1
2140098-34,2019-09-11,CAPADR,1
567888-47,2019-09-11,CTASP,1
2199613-22,2019-09-11,CTASP,1
2187937-27,2019-09-11,CTASP,1
2166696-34,2019-09-11,CTASP,1
2078693-63,2019-09-11,CFT,1
606607-55,2019-09-11,CTASP,1
2084392-36,2019-09-11,CTASP,1
2217634-2,2019-09-11,CTASP,1
2219621-2,2019-09-11,CTASP,1
2191919-25,2019-09-11,CINDRA,1
2203651-39,2019-09-11,CFT,1
2204001-26,2019-09-11,CAPADR,1
476694-133,2019-09-11,CFT,1
1299572-119,2019-09-11,CAPADR,1
2219241-2,2019-09-11,CTASP,1
2219236-2,2019-09-11,CTASP,1
2219235-2,2019-09-11,CTASP,1
2219234-2,2019-09-11,CTASP,1
2219220-2,2019-09-11,CTASP,1
2219179-2,2019-09-11,CTASP,1
2219089-2,2019-09-11,CTASP,1
2218764-2,2019-09-11,CTASP,1
2218569-3,2019-09-11,CTASP,1
2218140-2,2019-09-11,CTASP,1
2212346-21,2019-09-11,CDU,1
2219436-2,2019-09-11,CAPADR,1
2219435-2,2019-09-11,CAPADR,1
2219389-2,2019-09-11,CAPADR,1
2172615-32,2019-09-11,CDU,1
944255-58,2019-09-11,CFT,1
2219396-2,2019-09-11,CINDRA,1
2122921-46,2019-09-11,CFT,1
946517-103,2019-09-11,CFT,1
944269-46,2019-09-11,CFT,1
2146109-34,2019-09-11,CFT,1
2218371-3,2019-09-11,CFT,1
2216898-3,2019-09-11,CFT,1
2219468-2,2019-09-11,CME,1
2219277-2,2019-09-11,CFT,1
2219266-2,2019-09-11,CAPADR,1
2219411-2,2019-09-11,CME,1
2217569-3,2019-09-11,CME,1
2139925-33,2019-09-11,CDEICS,1
2219260-2,2019-09-11,CAPADR,1
2193399-31,2019-09-11,CDEICS,1
2218651-2,2019-09-11,CAPADR,1
2218455-2,2019-09-11,CAPADR,1
2219257-2,2019-09-11,CINDRA,1
2218736-2,2019-09-11,CFFC,1
2219226-2,2019-09-11,CDEICS,1
2219160-2,2019-09-11,CDEICS,1
2151340-40,2019-09-11,CINDRA,1
2212320-4,2019-09-11,CFFC,1
16526-538,2019-09-10,PLEN,0
16526-535,2019-09-10,PLEN,0
2219406-6,2019-09-10,PLEN,1
510329-85,2019-09-10,PLEN,1
2214151-11,2019-09-10,PLEN,1
2218697-2,2019-09-10,CEENERGI,1
2218889-2,2019-09-10,PEC04519,1
2218647-2,2019-09-10,PEC04519,1
2218637-2,2019-09-10,PEC04519,1
2218176-2,2019-09-10,PEC04519,1
2217891-3,2019-09-10,PEC04519,1
2217851-3,2019-09-10,PEC04519,1
2217838-3,2019-09-10,PEC04519,1
2217614-3,2019-09-10,PEC04519,1
2217608-3,2019-09-10,PEC04519,1
2217469-3,2019-09-10,PEC04519,1
2217302-3,2019-09-10,PEC04519,1
2218957-4,2019-09-10,CMO,1
2213830-12,2019-09-10,CMO,1
2213375-11,2019-09-10,CMO,1
2213372-11,2019-09-10,CMO,1
2219202-2,2019-09-10,PL351515,1
2219201-2,2019-09-10,PL351515,1
2219200-2,2019-09-10,PL351515,1
2219199-2,2019-09-10,PL351515,1
2219072-2,2019-09-10,PL351515,1
2219047-2,2019-09-10,PL351515,1
2219046-2,2019-09-10,PL351515,1
2219044-2,2019-09-10,PL351515,1
2219177-4,2019-09-10,CMO,1
2218280-4,2019-09-10,CMO,1
2219195-2,2019-09-10,PL109519,1
2219051-2,2019-09-10,PL109519,1
2218638-2,2019-09-10,PL109519,1
2217086-2,2019-09-10,PL109519,1
2219214-2,2019-09-10,CPIBNDES,1
2219213-2,2019-09-10,CPIBNDES,1
2219198-2,2019-09-10,PL326119,1
2218766-3,2019-09-10,PL326119,1
2218197-3,2019-09-10,PL326119,1
577194-97,2019-09-05,CCJC,1
2197346-38,2019-09-05,CCJC,1
2151082-61,2019-09-05,CCJC,1
2200837-26,2019-09-05,CCJC,1
1301758-107,2019-09-05,CCJC,1
2189816-21,2019-09-05,CCJC,1
2175739-59,2019-09-05,CCJC,1
2175737-23,2019-09-05,CCJC,1
2149872-38,2019-09-05,CCJC,1
2205855-19,2019-09-05,CCJC,1
2205854-19,2019-09-05,CCJC,1
2205847-19,2019-09-05,CCJC,1
2205837-19,2019-09-05,CCJC,1
2205825-19,2019-09-05,CCJC,1
2204695-20,2019-09-05,CCJC,1
2204687-21,2019-09-05,CCJC,1
2189655-21,2019-09-05,CCJC,1
2186535-22,2019-09-05,CCJC,1
2184471-25,2019-09-05,CCJC,1
2176012-22,2019-09-05,CCJC,1
591590-24,2019-09-05,CCJC,1
